,ID,Date,Title,Episode Link,Reference 1,Reference 1 Link,Reference 2,Referene 2 Link,Views,You Tube Link,Activists,Actors,Adventurers,AI,Artists,Athletes,Boxers,Kickboxers,Mixed Martial Artists,Powerlifters,Rock Climbers,Strongmen,Surfers,Triathletes,Ultramarathon Runners,Authors,Billionaires,Bodybuilders,Brazilian Jiu-Jitsu,Car Enthusiasts,CEOs,Chefs,Comedians,Debates,Directors,Documentary Filmmakers,Entrepreneurs,Health & Fitness,Historians,Hunters,Intellectual Dark Web,Journalists,Lawyers,Magicians,Mathematicians,Mentalists,Military Veterans,MMA Trainers/Coaches,Musicians,PhDs,Philosophers,Political Commentators,Politicians,Professional Wrestlers,Professors,Psychedelic Explorers,Psychologists,Race Car Drivers,Rappers,Scientists,Astrophysicists,Biologists,Cosmologists,Physicists,Skeptics,TV Hosts,UFOs,Writers,YouTubers,Category,Full Description,Tokenized,Title_Tokenized
1224,323,2013-02-06,“Freeway” Rick Ross,http://podcasts.joerogan.net/podcasts/freeway-rick-ross-brian-redban,@FreewayRicky,https://twitter.com/FreewayRicky,FreewaySocialMedia.com,http://freewaysocialmedia.com/,112000.0,https://youtube.com/watch?v=8fEN8g6cGCw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #323 - “Freeway” Rick Ross02.06.13
		#323.“Freeway” Rick Ross is a community activist, formerly known for his incarceration after being convicted as the kingpin of the “drug empire” of 1980’s Los Angeles.		
		





00:00:00  / 
				1:51:34




To download: Right-Click and save target as.



SHARE

",JRE   Freeway Rick RossFreeway Rick Ross is a community activist formerly known for his incarceration after being convicted as the kingpin of the drug empire of s Los Angeles   ,Freeway Rick Ross
1225,321,2013-02-04,Melissa Etheridge,http://podcasts.joerogan.net/podcasts/melissa-etheridge-brian-redban,@speak_true,https://twitter.com/speak_true,MelissaEtheridge.com,http://www.melissaetheridge.com/,41000.0,https://youtube.com/watch?v=gy0u9dxfVQM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #321 - Melissa Etheridge02.04.13






00:00:00  / 
				2:51:17




To download: Right-Click and save target as.



SHARE

",JRE   Melissa Etheridge   ,Melissa Etheridge
1226,319,2013-01-28,Alex Honnold,http://podcasts.joerogan.net/podcasts/jre-319-alex-honnold-brian-redban,@AlexHonnold,http://www.twitter.com/AlexHonnold,Deathsquad.tv,http://www.deathsquad.tv,649000.0,https://youtube.com/watch?v=OusYaNWBy08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #319 - Alex Honnold01.28.13
		#319. Alex Honnold is a big wall free solo climber.  As one of the best in the world, Alex has attained a number of speed records and also has been featured on programs such as 60 Minutes and Nat’l Geographic.  Search for ""Alex Honnold"" on YouTube and prepare to blown away by a skill that few in the world have.		
		





00:00:00  / 
				2:32:55




To download: Right-Click and save target as.



SHARE

",JRE   Alex Honnold Alex Honnold is a big wall free solo climber  As one of the best in the world Alex has attained a number of speed records and also has been featured on programs such as  Minutes and Natl Geographic  Search for Alex Honnold on YouTube and prepare to blown away by a skill that few in the world have   ,Alex Honnold
1227,326,2013-02-20,Bryan Callen,http://podcasts.joerogan.net/podcasts/bryan-callen-brian-redban,@bryancallen,http://www.twitter.com/bryancallen,BryanCallen.com,http://www.bryancallen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #326 - Bryan Callen02.20.13
		#326. Bryan Callen is an actor, stand-up comedian, and host of his own podcasts: The Bryan Callen Show and The 10-Minute Podcast, with co-hosts Will Sasso and Chris D'Elia.		
		





00:00:00  / 
				2:55:40




To download: Right-Click and save target as.



SHARE

",JRE   Bryan Callen Bryan Callen is an actor standup comedian and host of his own podcasts The Bryan Callen Show and The Minute Podcast with cohosts Will Sasso and Chris DElia   ,Bryan Callen
1228,324,2013-02-18,Sam Sheridan,http://podcasts.joerogan.net/podcasts/sam-sheridan-brian-redban,@fightersmind,https://twitter.com/fightersmind,WorldIsMadeOfFire.com,http://worldismadeoffire.com/,20000.0,https://youtube.com/watch?v=zIgGFo5mctY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #324 - Sam Sheridan02.18.13
		#324. Sam Sheridan is an American author from Massachusetts.  He has written three books: The Disaster Diaries, The Fighter’s Mind, and A Fighter’s Heart.		
		





00:00:00  / 
				2:33:50




To download: Right-Click and save target as.



SHARE

",JRE   Sam Sheridan Sam Sheridan is an American author from Massachusetts  He has written three books The Disaster Diaries The Fighters Mind and A Fighters Heart   ,Sam Sheridan
1229,322,2013-02-05,Ari Shaffir,http://podcasts.joerogan.net/podcasts/ari-shaffir-brian-redban,@AriShaffir,http://www.twitter.com/AriShaffir,AriTheGreat.com,http://www.arithegreat.com,68000.0,https://youtube.com/watch?v=uDS51WxvT_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #322 - Ari Shaffir02.05.13
		#322. Ari Shaffir is a stand-up comedian and host of his own podcast, Ari Shaffir's Skeptic Tank.






00:00:00  / 
				2:51:17




To download: Right-Click and save target as.



SHARE

",JRE   Ari Shaffir Ari Shaffir is a standup comedian and host of his own podcast Ari Shaffirs Skeptic Tank   ,Ari Shaffir
1230,320,2013-01-29,Tim Ferriss,http://podcasts.joerogan.net/podcasts/jre-320-tim-ferriss-brian-redban,@tferriss,http://www.twitter.com/tferriss,Tim's Blog,http://www.fourhourworkweek.com/blog/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #320 - Tim Ferriss01.29.13
		#320. Tim Ferriss is an author, entrepreneur, investor, and public speaker.  He has authored 3 NYT Bestsellers: The Four-Hour Workweek, The Four-Hour Body, and most recently The Four-Hour Chef.		
		





00:00:00  / 
				2:51:53




To download: Right-Click and save target as.



SHARE

",JRE   Tim Ferriss Tim Ferriss is an author entrepreneur investor and public speaker  He has authored  NYT Bestsellers The FourHour Workweek The FourHour Body and most recently The FourHour Chef   ,Tim Ferriss
1231,318,2013-01-23,"Aubrey Marcus, Eddie Brill",http://podcasts.joerogan.net/podcasts/jre-318-aubrey-marcus-brian-redban,@warriorpoetus,http://www.twitter.com/warriorpoetus,WarriorPoet.us,http://www.warriorpoet.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #318 - Aubrey Marcus, Eddie Brill01.23.13
		#318. Aubrey Marcus is writer, entrepreneur, and adventurer.  Some of his writings and experiences can be found on his website, WarriorPoet.us, as well as links to his latest venture, Onnit Labs.		
		





00:00:00  / 
				2:48:41




To download: Right-Click and save target as.



SHARE

",JRE   Aubrey Marcus Eddie Brill Aubrey Marcus is writer entrepreneur and adventurer  Some of his writings and experiences can be found on his website WarriorPoetus as well as links to his latest venture Onnit Labs   ,Aubrey Marcus Eddie Brill
1232,317,2013-01-22,"David Choe, Yoshi Obayashi",http://podcasts.joerogan.net/podcasts/jre-317-david-choe-yoshi-obayahi-brian-redban,@davidchoe,https://twitter.com/davidchoe,David's Blog,http://davechoe.blogspot.com/,219000.0,https://youtube.com/watch?v=pkhmOG9hx3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #317 - David Choe, Yoshi Obayashi01.22.13
		#317. David Choe is an American painter, muralist, graffiti artist and graphic novelist from Los Angeles, CA.  To learn more about him and his work check out the documentary ""Dirty Hands: The Art and Crimes of David Choe"" and also on his VICE series ""Thumbs UP!""

Yoshi Obayashi is a stand-up comedian and host of his own podcast, Yoshi Didn't.		
		





00:00:00  / 
				2:22:39




To download: Right-Click and save target as.



SHARE

",JRE   David Choe Yoshi Obayashi David Choe is an American painter muralist graffiti artist and graphic novelist from Los Angeles CA  To learn more about him and his work check out the documentary Dirty Hands The Art and Crimes of David Choe and also on his VICE series Thumbs UPYoshi Obayashi is a standup comedian and host of his own podcast Yoshi Didnt   ,David Choe Yoshi Obayashi
1233,315,2013-01-21,Jimmy Smith,http://podcasts.joerogan.net/podcasts/jre-315-jimmy-smith-brian-redban,@jimmysmithmma,https://twitter.com/jimmysmithmma,Discuss this Episode,http://forums.joerogan.net/showthread.php?t=274806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #315 - Jimmy Smith01.21.13
		#315. Jimmy Smith is a former American MMA fighter, and is currently a commentator for Bellator Fighting Championship.






00:00:00  / 
				




To download: Right-Click and save target as.



SHARE

",JRE   Jimmy Smith Jimmy Smith is a former American MMA fighter and is currently a commentator for Bellator Fighting Championship   ,Jimmy Smith
1234,313,2013-01-15,“Opie”,http://podcasts.joerogan.net/podcasts/jre-313-opie-brian-redban,@OpieRadio,https://twitter.com/OpieRadio,OpieRadio.com,http://www.opieradio.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #313 - “Opie”01.15.13
		#313. Gregg ""Opie"" Hughes is a co-host of the popular talk-radio program The Opie & Anthony Show, which airs on Sirius/XM Satellite Radio.







00:00:00  / 
				2:59:44




To download: Right-Click and save target as.



SHARE

",JRE   Opie Gregg Opie Hughes is a cohost of the popular talkradio program The Opie  Anthony Show which airs on SiriusXM Satellite Radio   ,Opie
1235,311,2013-01-10,Ari Shaffir,http://podcasts.joerogan.net/podcasts/jre-311-ari-shaffir-brian-redban,@AriShaffir,http://www.twitter.com/AriShaffir,AriTheGreat.com,http://www.arithegreat.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #311 - Ari Shaffir01.10.13






00:00:00  / 
				2:52:45




To download: Right-Click and save target as.



SHARE

",JRE   Ari Shaffir   ,Ari Shaffir
1236,309,2013-01-08,Adam Hunter,http://podcasts.joerogan.net/podcasts/jre-309-adam-hunter-brian-redban,@AdamComedian,https://twitter.com/AdamComedian,AdamHunter.com,http://www.adamhunter.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #309 - Adam Hunter01.08.13






00:00:00  / 
				2:48:50




To download: Right-Click and save target as.



SHARE

",JRE   Adam Hunter   ,Adam Hunter
1237,316,2013-01-22,"Enson Inoue, Chuck Lidell",http://podcasts.joerogan.net/podcasts/jre-316-enson-inoue-chuck-lidell,@EnsonInoue,https://twitter.com/EnsonInoue,Facebook Fan Page,https://www.facebook.com/pages/Enson-Inoue/178254262213276,258000.0,https://youtube.com/watch?v=rt1aL58hxms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #316 - Enson Inoue, Chuck Lidell01.22.13
		#316. Enson Inoue is a Japanese-American mixed martial artist.  He currently runs multiple training gyms throughout the world, and more recently traveled to northeast Japan to directly help the earthquake and tsunami victims in areas such as Fukushima.
Chuck Lidell is an American mixed martial artist, and  former UFC Light Heavyweight Champion.		
		





00:00:00  / 
				




To download: Right-Click and save target as.



SHARE

",JRE   Enson Inoue Chuck Lidell Enson Inoue is a JapaneseAmerican mixed martial artist  He currently runs multiple training gyms throughout the world and more recently traveled to northeast Japan to directly help the earthquake and tsunami victims in areas such as FukushimaChuck Lidell is an American mixed martial artist and  former UFC Light Heavyweight Champion   ,Enson Inoue Chuck Lidell
1238,314,2013-01-16,Ian Edwards,http://podcasts.joerogan.net/podcasts/jre-314-ian-edwards-brian-redban,@IanEdwardsComic,https://twitter.com/IanEdwardsComic,IanEdwardsComedian.com,http://IanEdwardscomedian.com,20000.0,https://youtube.com/watch?v=KIxN8Bi9-Fw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #314 - Ian Edwards01.16.13
		#314. Ian Edwards is an American stand-up comedian. He also hosts his own podcast called The Preposterous Sessions, with co-host Zara Mizrahi.







00:00:00  / 
				2:52:40




To download: Right-Click and save target as.



SHARE

",JRE   Ian Edwards Ian Edwards is an American standup comedian He also hosts his own podcast called The Preposterous Sessions with cohost Zara Mizrahi   ,Ian Edwards
1239,312,2013-01-14,"Steve Rinella, Bryan Callen",http://podcasts.joerogan.net/podcasts/jre-312-steve-rinella-bryan-callen,@stevenrinella,https://twitter.com/stevenrinella,Facebook Fan Page,http://www.facebook.com/StevenRinellaMeatEater,178000.0,https://youtube.com/watch?v=WPt2Ec1QJlk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #312 - Steve Rinella, Bryan Callen01.14.13






00:00:00  / 
				2:57:21




To download: Right-Click and save target as.



SHARE

",JRE   Steve Rinella Bryan Callen   ,Steve Rinella Bryan Callen
1240,310,2013-01-09,Neil deGrasse Tyson,http://podcasts.joerogan.net/podcasts/jre-310-neil-degrasse-tyson-brian-redban,@neiltyson,https://twitter.com/neiltyson,Neil's Website,http://www.haydenplanetarium.org/tyson/,2800000.0,https://youtube.com/watch?v=ZpHh_TU2kcI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #310 - Neil deGrasse Tyson01.09.13






00:00:00  / 
				2:33:16




To download: Right-Click and save target as.



SHARE

",JRE   Neil deGrasse Tyson   ,Neil deGrasse Tyson
1241,308,2013-01-07,Steve Volk,http://podcasts.joerogan.net/podcasts/jre-308-steve-volk-brian-redban,@SteveVolk,https://twitter.com/SteveVolk,SteveVolk.com,http://stevevolk.com/,25000.0,https://youtube.com/watch?v=3F7y0U6L6cI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #308 - Steve Volk01.07.13






00:00:00  / 
				2:34:42




To download: Right-Click and save target as.



SHARE

",JRE   Steve Volk   ,Steve Volk
1242,307,2013-01-04,Bryan Callen,http://podcasts.joerogan.net/podcasts/jre-307-bryan-callen-brian-redban,@BryanCallen,http://www.twitter.com/BryanCallen,BryanCallen.com,http://www.bryancallen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #307 - Bryan Callen01.04.13
		#307. Bryan Callen is an actor, stand-up comedian, and host of his own podcasts: The Bryan Callen Show and The 10-Minute Podcast, with co-hosts Will Sasso and Chris D'Elia.		
		





00:00:00  / 
				2:59:33




To download: Right-Click and save target as.



SHARE

",JRE   Bryan Callen Bryan Callen is an actor standup comedian and host of his own podcasts The Bryan Callen Show and The Minute Podcast with cohosts Will Sasso and Chris DElia   ,Bryan Callen
1243,305,2013-01-02,Bert Kreicher,http://podcasts.joerogan.net/podcasts/jre-305-bert-kreicher-brian-redban,@bertkreischer,https://twitter.com/bertkreischer,BertBertBert.com,http://www.bertbertbert.com,19000.0,https://youtube.com/watch?v=XsWMYSzngR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #305 - Bert Kreicher01.02.13






00:00:00  / 
				4:01:59




To download: Right-Click and save target as.



SHARE

",JRE   Bert Kreicher   ,Bert Kreicher
1244,303,2012-12-26,Matt Vengrin,http://podcasts.joerogan.net/podcasts/jre-303-matt-vengrin-brian-redban,@MattVengrin,https://twitter.com/MattVengrin,MattVengrin.com,http://mattvengrin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #303 - Matt Vengrin12.26.12






00:00:00  / 
				2:53:41




To download: Right-Click and save target as.



SHARE

",JRE   Matt Vengrin   ,Matt Vengrin
1245,301,2012-12-22,Doug Stanhope,http://podcasts.joerogan.net/podcasts/jre-301-doug-stanhope-brian-redban,@DougStanhope,https://twitter.com/DougStanhope,DougStanhope.com,http://www.dougstanhope.com,274000.0,https://youtube.com/watch?v=t4UJ8rMW_u0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #301 - Doug Stanhope12.22.12






00:00:00  / 
				3:00:21




To download: Right-Click and save target as.



SHARE

",JRE   Doug Stanhope   ,Doug Stanhope
1246,299,2012-12-17,HoneyHoney,http://podcasts.joerogan.net/podcasts/jre-299-honeyhoney-brian-redban,@honeyhoney,http://www.twitter.com/honeyhoney,honeyhoneyband.com,http://honeyhoneyband.com,16000.0,https://youtube.com/watch?v=frft2Gfd3Fg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #299 - HoneyHoney12.17.12







00:00:00  / 
				02:50:00




To download: Right-Click and save target as.



SHARE

",JRE   HoneyHoney   ,HoneyHoney
1247,306,2013-01-03,Christopher Ryan,http://podcasts.joerogan.net/podcasts/jre-306-christopher-ryan-brian-redban,@ChrisRyanPhD,https://twitter.com/ChrisRyanPhD,SexAtDawn.com,http://sexatdawn.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #306 - Christopher Ryan01.03.13
		#306. Christopher Ryan, PhD is a psychologist, speaker, and author of New York Times bestseller Sex At Dawn.		
		





00:00:00  / 
				2:55:24




To download: Right-Click and save target as.



SHARE

",JRE   Christopher Ryan Christopher Ryan PhD is a psychologist speaker and author of New York Times bestseller Sex At Dawn   ,Christopher Ryan
1248,304,2012-12-27,Andrew Dice Clay,http://podcasts.joerogan.net/podcasts/jre-304-andrew-dice-clay-brian-redban,@TheRealDiceClay,https://twitter.com/TheRealDiceClay,Facebook Fan Page,http://www.facebook.com/AndrewDiceClayOfficial,73000.0,https://youtube.com/watch?v=p0zNBUF-nR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #304 - Andrew Dice Clay12.27.12






00:00:00  / 
				2:36:50




To download: Right-Click and save target as.



SHARE

",JRE   Andrew Dice Clay   ,Andrew Dice Clay
1249,302,2012-12-24,Josh Barnett,http://podcasts.joerogan.net/podcasts/jre-302-josh-barnett-brian-redban,@JoshLBarnett,https://twitter.com/JoshLBarnett,JoshBarnett.tv,http://www.joshbarnett.tv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #302 - Josh Barnett12.24.12






00:00:00  / 
				3:00:26




To download: Right-Click and save target as.



SHARE

",JRE   Josh Barnett   ,Josh Barnett
1250,300,2012-12-18,Joey Diaz,http://podcasts.joerogan.net/podcasts/jre-300-joey-diaz-brian-redban,@madflavor,http://www.twitter.com/madflavor,JoeyCocoDiaz.net,http://www.joeycocodiaz.net,334000.0,https://youtube.com/watch?v=8HrP0PcvILs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #300 - Joey Diaz12.18.12






00:00:00  / 
				02:49:34




To download: Right-Click and save target as.



SHARE

",JRE   Joey Diaz   ,Joey Diaz
1251,298,2012-12-16,Dennis McKenna,http://podcasts.joerogan.net/podcasts/jre-298-dennis-mckenna-brian-redban,@dennis_mckenna,https://twitter.com/dennis_mckenna,Discuss this Episode,http://forums.joerogan.net/showthread.php?t=268464,278000.0,https://youtube.com/watch?v=51PK6Hvaddg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JRE #298 - Dennis McKenna12.16.12






00:00:00  / 
				02:39:21




To download: Right-Click and save target as.



SHARE

",JRE   Dennis McKenna   ,Dennis McKenna
